theme,model,sample_idx,chunk_idx,n_notes,ctr,chord_match_per_time,ctr_first_beat,scale_match,scale_match_per_time,note_density,pitch_entropy,ngram_3_overlap,ngram_4_overlap,ngram_5_overlap
OneMintJulep_IV_Part-2,mingus,0,2,31,0.451613,0.565211,0.000000,0.645161,0.709542,3.875000,3.450029,0.000000,0.000000,0.000000
OneMintJulep_IV_Part-2,mingus,1,0,30,0.333333,0.274804,0.333333,0.666667,0.568701,3.750000,3.231402,0.000000,0.000000,0.000000
OneMintJulep_IV_Part-2,mingus,1,1,36,0.222222,0.192267,,0.666667,0.780159,4.500000,3.270466,0.000000,0.000000,0.000000
OneMintJulep_IV_Part-2,mingus,1,2,32,0.312500,0.325799,0.000000,0.593750,0.646474,4.000000,3.308157,0.000000,0.000000,0.000000
OneMintJulep_IV_Part-2,bebopnet,0,0,55,0.327273,0.307585,0.000000,0.581818,0.538623,6.875000,3.502119,0.000000,0.000000,0.000000
OneMintJulep_IV_Part-2,bebopnet,0,1,111,0.234234,0.249173,1.000000,0.585586,0.569570,13.875000,3.414157,0.030000,0.009615,0.000000
OneMintJulep_IV_Part-2,bebopnet,0,2,75,0.346667,0.346748,0.000000,0.573333,0.553784,9.375000,3.488298,0.028986,0.000000,0.000000
OneMintJulep_IV_Part-2,bebopnet,1,0,132,0.280303,0.276923,0.250000,0.583333,0.558480,16.500000,3.480514,0.000000,0.000000,0.000000
OneMintJulep_IV_Part-2,bebopnet,1,1,96,0.239583,0.227396,0.500000,0.552083,0.539105,12.000000,3.457379,0.044944,0.010870,0.000000
OneMintJulep_IV_Part-2,bebopnet,1,2,161,0.372671,0.377149,0.200000,0.670807,0.679070,20.125000,3.530581,0.000000,0.000000,0.000000
OneMintJulep_V,cmt,0,0,43,0.534884,0.417220,1.000000,0.837209,0.669592,5.375000,2.806008,0.025641,0.000000,0.000000
OneMintJulep_V,cmt,0,1,37,0.459459,0.389032,0.500000,0.945946,0.936836,4.625000,2.824620,0.029412,0.000000,0.000000
OneMintJulep_V,cmt,0,2,38,0.868421,0.935702,1.000000,0.921053,0.963222,4.750000,2.388766,0.058824,0.029412,0.000000
OneMintJulep_V,cmt,0,3,42,0.523810,0.499647,0.500000,0.857143,0.878909,5.250000,2.555825,0.000000,0.000000,0.000000
OneMintJulep_V,cmt,0,4,38,0.289474,0.266364,0.500000,0.578947,0.621818,4.750000,2.401250,0.000000,0.000000,0.000000
OneMintJulep_V,cmt,1,0,43,0.604651,0.648232,0.750000,0.813953,0.888889,5.375000,2.775525,0.000000,0.000000,0.000000
OneMintJulep_V,cmt,1,1,50,0.620000,0.627966,0.800000,0.880000,0.869258,6.250000,2.653764,0.093023,0.065217,0.022222
OneMintJulep_V,cmt,1,2,27,0.555556,0.643359,0.400000,0.666667,0.673326,3.375000,2.782253,0.083333,0.000000,0.000000
OneMintJulep_V,cmt,1,3,44,0.590909,0.517340,1.000000,0.863636,0.719445,5.500000,2.804816,0.000000,0.000000,0.000000
OneMintJulep_V,cmt,1,4,24,0.166667,0.333523,0.000000,0.541667,0.729261,3.000000,2.990602,0.000000,0.000000,0.000000
OneMintJulep_V,mingus,0,0,40,0.400000,0.346660,1.000000,0.650000,0.676275,5.000000,3.405152,0.000000,0.000000,0.000000
OneMintJulep_V,mingus,0,1,20,0.200000,0.137656,,0.550000,0.474739,2.500000,3.146439,0.000000,0.000000,0.000000
OneMintJulep_V,mingus,0,2,31,0.451613,0.565211,0.000000,0.645161,0.709542,3.875000,3.450029,0.000000,0.000000,0.000000
OneMintJulep_V,mingus,1,0,30,0.333333,0.274804,0.333333,0.666667,0.568701,3.750000,3.231402,0.000000,0.000000,0.000000
OneMintJulep_V,mingus,1,1,36,0.222222,0.192267,,0.666667,0.780159,4.500000,3.270466,0.000000,0.000000,0.000000
OneMintJulep_V,mingus,1,2,32,0.312500,0.325799,0.000000,0.593750,0.646474,4.000000,3.308157,0.000000,0.000000,0.000000
OneMintJulep_V,bebopnet,0,0,91,0.285714,0.280101,0.666667,0.637363,0.617779,11.375000,3.506096,0.000000,0.000000,0.000000
OneMintJulep_V,bebopnet,0,1,53,0.245283,0.237707,0.500000,0.603774,0.613541,6.625000,3.435771,0.000000,0.000000,0.000000
OneMintJulep_V,bebopnet,0,2,134,0.208955,0.226720,0.000000,0.567164,0.587923,16.750000,3.470496,0.017699,0.000000,0.000000
OneMintJulep_V,bebopnet,1,0,33,0.272727,0.272210,0.000000,0.515152,0.527050,4.125000,3.059249,0.000000,0.000000,0.000000
OneMintJulep_V,bebopnet,1,1,72,0.208333,0.224693,0.333333,0.625000,0.623071,9.000000,3.514821,0.030303,0.000000,0.000000
OneMintJulep_V,bebopnet,1,2,145,0.275862,0.281543,0.000000,0.565517,0.557983,18.125000,3.343177,0.039370,0.014599,0.000000
OutOfNowhere_IV_Part-2,cmt,0,0,22,0.409091,0.447435,1.000000,0.772727,0.881593,2.750000,2.386266,0.052632,0.000000,0.000000
OutOfNowhere_IV_Part-2,cmt,0,1,40,0.375000,0.459776,0.250000,0.775000,0.790292,5.000000,3.013461,0.000000,0.000000,0.000000
OutOfNowhere_IV_Part-2,cmt,0,2,43,0.674419,0.637702,0.600000,0.837209,0.778904,5.375000,2.065735,0.156250,0.027778,0.000000
OutOfNowhere_IV_Part-2,cmt,1,0,11,0.090909,0.032075,0.000000,0.727273,0.688196,1.375000,1.617190,0.125000,0.000000,0.000000
OutOfNowhere_IV_Part-2,cmt,1,1,34,0.411765,0.532091,0.666667,0.764706,0.709110,4.250000,2.870284,0.064516,0.000000,0.000000
OutOfNowhere_IV_Part-2,cmt,1,2,41,0.341463,0.490458,0.500000,0.804878,0.859597,5.125000,2.625450,0.028571,0.000000,0.000000
OutOfNowhere_IV_Part-2,mingus,0,0,32,0.406250,0.501196,0.250000,0.656250,0.738982,4.000000,3.331748,0.000000,0.000000,0.000000
OutOfNowhere_IV_Part-2,mingus,1,0,19,0.526316,0.639895,,0.631579,0.695984,2.375000,2.755058,0.000000,0.000000,0.000000
OutOfNowhere_IV_Part-2,bebopnet,0,0,41,0.390244,0.363574,0.500000,0.585366,0.467550,5.125000,3.155584,0.000000,0.000000,0.000000
OutOfNowhere_IV_Part-2,bebopnet,0,1,128,0.320312,0.289789,0.600000,0.578125,0.547315,16.000000,3.462037,0.037037,0.000000,0.000000
OutOfNowhere_IV_Part-2,bebopnet,1,0,95,0.294737,0.284781,0.500000,0.589474,0.487360,11.875000,3.432682,0.045977,0.010989,0.000000
OutOfNowhere_IV_Part-2,bebopnet,1,1,142,0.323944,0.322841,0.500000,0.577465,0.559950,17.750000,3.534389,0.040323,0.000000,0.000000
OutOfNowhere_V,cmt,0,0,22,0.409091,0.447435,1.000000,0.772727,0.881593,2.750000,2.386266,0.052632,0.000000,0.000000
OutOfNowhere_V,cmt,0,1,40,0.375000,0.459776,0.250000,0.775000,0.790292,5.000000,3.013461,0.000000,0.000000,0.000000
OutOfNowhere_V,cmt,0,2,43,0.674419,0.637702,0.600000,0.837209,0.778904,5.375000,2.065735,0.156250,0.027778,0.000000
OutOfNowhere_V,cmt,1,0,11,0.090909,0.032075,0.000000,0.727273,0.688196,1.375000,1.617190,0.125000,0.000000,0.000000
OutOfNowhere_V,cmt,1,1,34,0.411765,0.532091,0.666667,0.764706,0.709110,4.250000,2.870284,0.064516,0.000000,0.000000
OutOfNowhere_V,cmt,1,2,41,0.341463,0.490458,0.500000,0.804878,0.859597,5.125000,2.625450,0.028571,0.000000,0.000000
OutOfNowhere_V,mingus,0,0,32,0.406250,0.501196,0.250000,0.656250,0.738982,4.000000,3.331748,0.000000,0.000000,0.000000
OutOfNowhere_V,mingus,1,0,19,0.526316,0.639895,,0.631579,0.695984,2.375000,2.755058,0.000000,0.000000,0.000000
OutOfNowhere_V,bebopnet,0,0,40,0.450000,0.400142,0.500000,0.600000,0.477937,5.000000,3.146439,0.000000,0.000000,0.000000
OutOfNowhere_V,bebopnet,0,1,41,0.414634,0.421534,,0.609756,0.615929,5.125000,3.409008,0.000000,0.000000,0.000000
OutOfNowhere_V,bebopnet,1,0,95,0.294737,0.284781,0.500000,0.589474,0.487360,11.875000,3.432682,0.045977,0.010989,0.000000
OutOfNowhere_V,bebopnet,1,1,142,0.323944,0.322841,0.500000,0.577465,0.559950,17.750000,3.534389,0.040323,0.000000,0.000000
PingPong_III,cmt,0,0,33,0.606061,0.600545,0.750000,0.606061,0.600545,4.125000,2.246742,0.034483,0.000000,0.000000
PingPong_III,cmt,0,1,38,0.447368,0.454636,0.333333,0.736842,0.764006,4.750000,2.794901,0.058824,0.000000,0.000000
PingPong_III,cmt,0,2,31,0.516129,0.539591,1.000000,0.645161,0.635553,3.875000,2.267004,0.000000,0.000000,0.000000
PingPong_III,cmt,0,3,36,0.083333,0.101076,0.000000,0.194444,0.229422,4.500000,1.878166,0.000000,0.000000,0.000000
PingPong_III,cmt,0,4,41,0.536585,0.563950,0.000000,0.536585,0.563950,5.125000,2.207202,0.000000,0.000000,0.000000
PingPong_III,cmt,1,0,19,0.421053,0.461216,0.000000,0.421053,0.461216,2.375000,2.339261,0.125000,0.000000,0.000000
PingPong_III,cmt,1,1,27,0.333333,0.325574,0.250000,0.740741,0.774579,3.375000,2.039522,0.043478,0.000000,0.000000
PingPong_III,cmt,1,2,13,0.384615,0.409429,0.500000,0.769231,0.636476,1.625000,2.411602,0.000000,0.000000,0.000000
PingPong_III,cmt,1,3,16,0.250000,0.159015,0.000000,0.500000,0.256487,2.000000,2.180037,0.076923,0.000000,0.000000
PingPong_III,cmt,1,4,12,0.666667,0.860104,0.500000,0.666667,0.860104,1.500000,2.584963,0.000000,0.000000,0.000000
PingPong_III,mingus,0,0,39,0.487179,0.484736,1.000000,0.487179,0.484736,4.875000,3.113525,0.000000,0.000000,0.000000
PingPong_III,mingus,0,1,25,0.360000,0.347529,,0.680000,0.737795,3.125000,3.139471,0.090909,0.000000,0.000000
PingPong_III,mingus,0,2,32,0.312500,0.332889,0.000000,0.687500,0.636633,4.000000,3.444549,0.000000,0.000000,0.000000
PingPong_III,mingus,1,0,23,0.565217,0.506726,1.000000,0.565217,0.506726,2.875000,3.116409,0.000000,0.000000,0.000000
PingPong_III,mingus,1,1,22,0.409091,0.530511,0.000000,0.636364,0.646376,2.750000,3.447402,0.000000,0.000000,0.000000
PingPong_III,mingus,1,2,33,0.333333,0.346336,,0.575758,0.592260,4.125000,3.197858,0.000000,0.000000,0.000000
PingPong_III,bebopnet,0,0,37,0.405405,0.505754,0.750000,0.405405,0.505754,4.625000,2.883565,0.531250,0.515152,0.500000
PingPong_III,bebopnet,0,1,46,0.326087,0.382418,1.000000,0.652174,0.649231,5.750000,3.392779,0.048780,0.000000,0.000000
PingPong_III,bebopnet,0,2,98,0.214286,0.213343,0.600000,0.561224,0.530155,12.250000,3.394268,0.011236,0.000000,0.000000
PingPong_III,bebopnet,0,3,115,0.330435,0.320863,0.500000,0.504348,0.524769,14.375000,3.437779,0.000000,0.000000,0.000000
PingPong_III,bebopnet,1,0,57,0.438596,0.487981,0.750000,0.438596,0.487981,7.125000,3.319990,0.333333,0.320755,0.307692
PingPong_III,bebopnet,1,1,122,0.327869,0.304184,0.666667,0.581967,0.637238,15.250000,3.474568,0.018868,0.000000,0.000000
PingPong_III,bebopnet,1,2,124,0.322581,0.333902,0.000000,0.588710,0.614466,15.500000,3.445334,0.017857,0.000000,0.000000
PingPong_III,bebopnet,1,3,108,0.277778,0.265422,0.000000,0.490741,0.500341,13.500000,3.495955,0.000000,0.000000,0.000000
RedBaron_IV_Part-1,cmt,0,0,56,0.785714,0.797628,1.000000,0.964286,0.956126,7.000000,2.878884,0.040000,0.019608,0.000000
RedBaron_IV_Part-1,cmt,1,0,62,0.709677,0.697995,1.000000,0.854839,0.831416,7.750000,2.917059,0.018868,0.000000,0.000000
RedBaron_IV_Part-1,mingus,0,0,25,0.600000,0.602582,1.000000,0.720000,0.661826,3.125000,2.887210,0.000000,0.000000,0.000000
RedBaron_IV_Part-1,mingus,1,0,29,0.689655,0.801561,1.000000,0.896552,0.974272,3.625000,2.762433,0.000000,0.000000,0.000000
RedBaron_IV_Part-1,bebopnet,0,0,88,0.386364,0.404084,0.250000,0.602273,0.669019,11.000000,3.438405,0.025000,0.000000,0.000000
RedBaron_IV_Part-1,bebopnet,1,0,92,0.282609,0.316047,0.000000,0.554348,0.650685,11.500000,3.338703,0.037500,0.000000,0.000000
Remember_IV_Part-1,cmt,0,0,33,0.303030,0.326349,0.600000,0.787879,0.864327,4.125000,2.333333,0.000000,0.000000,0.000000
Remember_IV_Part-1,cmt,0,1,26,0.500000,0.462409,0.250000,0.884615,0.902196,3.250000,2.825252,0.043478,0.000000,0.000000
Remember_IV_Part-1,cmt,0,2,29,0.275862,0.297517,0.333333,0.448276,0.506716,3.625000,3.293013,0.000000,0.000000,0.000000
Remember_IV_Part-1,cmt,0,3,36,0.638889,0.609712,0.500000,0.888889,0.837964,4.500000,2.807826,0.060606,0.000000,0.000000
Remember_IV_Part-1,cmt,1,0,23,0.521739,0.595473,0.500000,0.782609,0.786999,2.875000,2.740103,0.000000,0.000000,0.000000
Remember_IV_Part-1,cmt,1,1,22,0.681818,0.828008,1.000000,0.863636,0.914004,2.750000,2.242573,0.000000,0.000000,0.000000
Remember_IV_Part-1,cmt,1,2,28,0.250000,0.073537,0.000000,0.571429,0.412456,3.500000,3.078556,0.000000,0.000000,0.000000
Remember_IV_Part-1,cmt,1,3,15,0.400000,0.193732,1.000000,0.866667,0.373626,1.875000,2.415922,0.000000,0.000000,0.000000
Remember_IV_Part-1,mingus,0,0,45,0.444444,0.446591,0.000000,0.688889,0.726299,5.625000,3.392349,0.000000,0.000000,0.000000
Remember_IV_Part-1,mingus,0,1,23,0.391304,0.425919,0.000000,0.565217,0.485803,2.875000,3.468577,0.000000,0.000000,0.000000
Remember_IV_Part-1,mingus,1,0,29,0.379310,0.318158,,0.689655,0.598436,3.625000,3.374548,0.000000,0.000000,0.000000
Remember_IV_Part-1,mingus,1,1,21,0.428571,0.430872,0.000000,0.666667,0.670245,2.625000,3.141619,0.000000,0.000000,0.000000
Remember_IV_Part-1,bebopnet,0,0,109,0.403670,0.407656,0.500000,0.669725,0.669426,13.625000,3.520929,0.019608,0.000000,0.000000
Remember_IV_Part-1,bebopnet,0,1,100,0.340000,0.322423,0.666667,0.570000,0.587512,12.500000,3.411420,0.000000,0.000000,0.000000
Remember_IV_Part-1,bebopnet,1,0,59,0.322034,0.259044,0.500000,0.491525,0.409295,7.375000,3.329335,0.000000,0.000000,0.000000
Remember_IV_Part-1,bebopnet,1,1,78,0.371795,0.428605,0.000000,0.615385,0.676498,9.750000,3.113970,0.000000,0.000000,0.000000
Round Midnight 2_I,cmt,0,0,46,0.521739,0.521455,0.500000,0.760870,0.746909,5.750000,2.928690,0.023256,0.000000,0.000000
Round Midnight 2_I,cmt,0,1,42,0.357143,0.326190,0.333333,0.809524,0.857222,5.250000,2.838342,0.138889,0.027027,0.000000
Round Midnight 2_I,cmt,0,2,42,0.380952,0.322368,0.500000,0.666667,0.654762,5.250000,2.458692,0.000000,0.000000,0.000000
Round Midnight 2_I,cmt,1,0,46,0.391304,0.379267,0.800000,0.717391,0.678672,5.750000,2.803286,0.048780,0.000000,0.000000
Round Midnight 2_I,cmt,1,1,28,0.321429,0.290676,0.750000,0.714286,0.837762,3.500000,2.158040,0.120000,0.000000,0.000000
Round Midnight 2_I,cmt,1,2,39,0.435897,0.536688,1.000000,0.666667,0.761429,4.875000,2.707727,0.028571,0.000000,0.000000
Round Midnight 2_I,mingus,0,0,41,0.414634,0.391268,0.500000,0.707317,0.656240,5.125000,3.310884,0.055556,0.000000,0.000000
Round Midnight 2_I,mingus,0,1,27,0.407407,0.265875,0.000000,0.629630,0.522883,3.375000,2.514017,0.294118,0.111111,0.052632
Round Midnight 2_I,mingus,1,0,24,0.416667,0.436677,0.500000,0.583333,0.597649,3.000000,3.153107,0.047619,0.000000,0.000000
Round Midnight 2_I,mingus,1,1,21,0.285714,0.213168,,0.571429,0.709860,2.625000,3.308751,0.222222,0.117647,0.000000
Round Midnight 2_I,bebopnet,0,0,134,0.402985,0.475429,0.400000,0.694030,0.712644,16.750000,3.487121,0.130435,0.088000,0.078125
Round Midnight 2_I,bebopnet,0,1,98,0.316327,0.345610,0.000000,0.591837,0.595943,12.250000,3.324071,0.035714,0.000000,0.000000
Round Midnight 2_I,bebopnet,1,0,122,0.311475,0.405835,0.000000,0.540984,0.580282,15.250000,3.499047,0.144330,0.096491,0.085470
Round Midnight 2_I,bebopnet,1,1,112,0.321429,0.323775,0.000000,0.625000,0.622523,14.000000,3.538350,0.063830,0.018868,0.009346
SKJ_II,cmt,0,0,47,0.340426,0.382119,,0.404255,0.427434,5.875000,2.903391,0.022727,0.000000,0.000000
SKJ_II,cmt,1,0,34,0.264706,0.326167,,0.411765,0.460933,4.250000,2.473698,0.071429,0.033333,0.000000
SKJ_II,mingus,0,0,46,0.217391,0.188700,0.000000,0.500000,0.442415,5.750000,3.218866,0.000000,0.000000,0.000000
SKJ_II,mingus,1,0,54,0.388889,0.290543,0.666667,0.611111,0.552811,6.750000,3.410381,0.000000,0.000000,0.000000
Saint James_II,cmt,0,0,41,0.365854,0.574495,0.333333,0.609756,0.751010,5.125000,2.742909,0.000000,0.000000,0.000000
Saint James_II,cmt,0,1,33,0.393939,0.339502,0.500000,0.727273,0.817794,4.125000,2.642542,0.066667,0.000000,0.000000
Saint James_II,cmt,1,0,28,0.857143,0.879233,0.750000,0.892857,0.890321,3.500000,1.831462,0.095238,0.000000,0.000000
Saint James_II,cmt,1,1,39,0.282051,0.217453,0.250000,0.692308,0.703818,4.875000,3.067956,0.000000,0.000000,0.000000
Saint James_II,mingus,0,0,31,0.419355,0.343815,1.000000,0.677419,0.638985,3.875000,3.084062,0.035714,0.000000,0.000000
Saint James_II,mingus,1,0,21,0.428571,0.463820,0.000000,0.619048,0.565243,2.625000,3.046381,0.000000,0.000000,0.000000
Saint James_II,bebopnet,0,0,46,0.369565,0.412533,0.800000,0.673913,0.754795,5.750000,2.978809,0.205882,0.111111,0.054054
Saint James_II,bebopnet,0,1,64,0.375000,0.366504,,0.500000,0.455501,8.000000,3.347471,0.017241,0.000000,0.000000
Saint James_II,bebopnet,1,0,47,0.340426,0.346832,0.750000,0.595745,0.685599,5.875000,2.967611,0.205882,0.108108,0.052632
Saint James_II,bebopnet,1,1,90,0.366667,0.384732,0.000000,0.622222,0.642018,11.250000,3.499959,0.011765,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,0,21,0.523810,0.469765,0.500000,0.904762,0.695755,2.625000,2.189238,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,1,35,0.800000,0.870235,1.000000,0.857143,0.898006,4.375000,1.147545,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,2,22,0.681818,0.734563,0.000000,0.681818,0.734563,2.750000,1.794468,0.066667,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,3,36,0.194444,0.254586,0.250000,0.916667,0.927615,4.500000,1.288780,0.090909,0.040000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,4,14,1.000000,1.000000,1.000000,1.000000,1.000000,1.750000,1.530619,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,5,26,0.307692,0.366939,0.250000,0.769231,0.799273,3.250000,2.420278,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,0,6,36,0.472222,0.392981,0.600000,0.916667,0.925174,4.500000,2.483724,0.033333,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,1,0,1,1.000000,1.000000,,1.000000,1.000000,0.125000,0.000000,,,
SingASongOfSong_IV_Part-1,cmt,1,1,33,0.909091,0.918175,1.000000,0.939394,0.927101,4.125000,0.904820,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,1,2,52,0.403846,0.333478,0.500000,0.807692,0.697664,6.500000,2.922974,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,1,3,14,0.071429,0.018682,0.000000,1.000000,1.000000,1.750000,0.946373,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,1,4,3,0.333333,0.336364,1.000000,0.333333,0.336364,0.375000,1.584963,,,
SingASongOfSong_IV_Part-1,cmt,1,5,18,0.555556,0.557576,1.000000,1.000000,1.000000,2.250000,1.493213,0.083333,0.000000,0.000000
SingASongOfSong_IV_Part-1,cmt,1,6,16,0.312500,0.274498,0.500000,0.937500,0.692239,2.000000,2.555037,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,0,0,34,0.264706,0.307892,0.166667,0.558824,0.598840,4.250000,3.289362,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,0,1,25,0.160000,0.201888,0.000000,0.440000,0.599685,3.125000,3.189275,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,0,2,22,0.318182,0.242555,0.000000,0.636364,0.583093,2.750000,2.901947,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,0,3,26,0.384615,0.382434,,0.576923,0.596941,3.250000,3.411602,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,1,0,27,0.370370,0.402257,0.000000,0.703704,0.626430,3.375000,3.013423,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,1,1,24,0.291667,0.260496,,0.541667,0.514876,3.000000,2.677694,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,1,2,29,0.241379,0.265331,0.500000,0.655172,0.707247,3.625000,3.069212,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,mingus,1,3,24,0.500000,0.366850,,0.750000,0.579567,3.000000,3.288320,0.095238,0.050000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,0,0,33,0.606061,0.789091,0.833333,0.878788,0.922121,4.125000,2.557876,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,0,1,35,0.457143,0.623766,0.400000,0.742857,0.841506,4.375000,2.808854,0.448276,0.433333,0.433333
SingASongOfSong_IV_Part-1,bebopnet,0,2,28,0.178571,0.249781,0.000000,0.535714,0.624306,3.500000,3.040071,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,0,3,57,0.315789,0.311303,0.000000,0.649123,0.689397,7.125000,3.390498,0.018868,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,0,4,118,0.322034,0.328229,0.200000,0.533898,0.527314,14.750000,3.518329,0.019048,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,0,5,147,0.319728,0.314561,0.166667,0.564626,0.573019,18.375000,3.469232,0.031496,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,1,0,33,0.606061,0.789091,0.833333,0.878788,0.922121,4.125000,2.557876,0.000000,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,1,1,74,0.337838,0.611597,0.666667,0.662162,0.763201,9.250000,3.225139,0.200000,0.191176,0.191176
SingASongOfSong_IV_Part-1,bebopnet,1,2,193,0.212435,0.209996,0.333333,0.440415,0.443368,24.125000,3.487893,0.012195,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,1,3,155,0.387097,0.405806,0.285714,0.664516,0.670217,19.375000,3.381128,0.023077,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,1,4,151,0.470199,0.478188,0.666667,0.642384,0.653308,18.875000,3.418173,0.022727,0.000000,0.000000
SingASongOfSong_IV_Part-1,bebopnet,1,5,132,0.310606,0.301499,0.500000,0.537879,0.529336,16.500000,3.495730,0.052174,0.007874,0.000000
SirDukeII_IV_Part-2,cmt,0,0,41,0.414634,0.399581,,0.853659,0.907757,5.125000,2.436854,0.000000,0.000000,0.000000
SirDukeII_IV_Part-2,cmt,0,1,40,0.150000,0.104462,0.250000,0.550000,0.519476,5.000000,2.678067,0.000000,0.000000,0.000000
SirDukeII_IV_Part-2,cmt,0,2,40,0.375000,0.597906,0.500000,0.700000,0.803702,5.000000,3.262415,0.027778,0.000000,0.000000
SirDukeII_IV_Part-2,cmt,0,3,57,0.789474,0.827824,1.000000,0.947368,0.959229,7.125000,2.472121,0.081633,0.019608,0.000000
SirDukeII_IV_Part-2,cmt,1,0,48,0.437500,0.444384,0.400000,0.708333,0.583693,6.000000,2.318145,0.023256,0.000000,0.000000
SirDukeII_IV_Part-2,cmt,1,1,38,0.421053,0.398636,1.000000,0.657895,0.659640,4.750000,3.061254,0.029412,0.000000,0.000000
SirDukeII_IV_Part-2,cmt,1,2,33,0.181818,0.087025,0.000000,0.515152,0.731324,4.125000,2.867782,0.066667,0.000000,0.000000
SirDukeII_IV_Part-2,cmt,1,3,88,0.761364,0.761423,0.500000,0.988636,0.990654,11.000000,2.410668,0.111111,0.000000,0.000000
SirDukeII_IV_Part-2,mingus,0,0,37,0.324324,0.215367,1.000000,0.783784,0.707301,4.625000,3.279023,0.000000,0.000000,0.000000
SirDukeII_IV_Part-2,mingus,0,1,25,0.240000,0.172628,0.333333,0.600000,0.494753,3.125000,3.033270,0.000000,0.000000,0.000000
SirDukeII_IV_Part-2,mingus,1,0,28,0.392857,0.357822,,0.785714,0.773368,3.500000,3.061970,0.040000,0.000000,0.000000
SirDukeII_IV_Part-2,mingus,1,1,30,0.266667,0.119284,1.000000,0.666667,0.560250,3.750000,3.377747,0.000000,0.000000,0.000000
SirDukeII_IV_Part-2,bebopnet,0,0,127,0.385827,0.409732,0.500000,0.669291,0.704071,15.875000,3.449663,0.036036,0.000000,0.000000
