theme,model,sample_idx,chunk_idx,n_notes,ctr,scale_match,note_density,pitch_entropy,pitch_range,ngram_3_overlap,ngram_4_overlap,ngram_5_overlap,contour_sim
Work Song C_I,cmt,0,1,40,0.200000,0.450000,5.000000,2.769931,9.000000,0.027778,0.000000,0.000000,0.214215
Work Song C_I,cmt,1,0,37,0.378378,0.567568,4.625000,3.103686,17.000000,0.121212,0.060606,0.031250,0.000555
Work Song C_I,cmt,1,1,39,0.256410,0.435897,4.875000,1.675228,5.000000,0.185185,0.096774,0.031250,0.113415
Work Song C_I,mingus,0,0,39,0.358974,0.589744,4.875000,3.140563,15.000000,0.055556,0.000000,0.000000,-0.005017
Work Song C_I,mingus,1,0,27,0.296296,0.629630,3.375000,2.856327,23.000000,0.125000,0.000000,0.000000,0.186524
Work Song C_I,bebopnet,0,0,67,0.238806,0.626866,8.375000,3.455880,22.000000,0.016393,0.000000,0.000000,0.338997
Work Song C_I,bebopnet,1,0,121,0.355372,0.553719,15.125000,3.470714,15.000000,0.041667,0.017857,0.000000,0.352589
chicken_I,cmt,0,0,49,0.469388,0.755102,6.125000,3.049652,14.000000,0.000000,0.000000,0.000000,0.467588
chicken_I,cmt,0,1,57,0.421053,0.771930,7.125000,2.660552,15.000000,0.056604,0.000000,0.000000,0.191145
chicken_I,cmt,1,0,42,0.571429,0.857143,5.250000,3.077577,12.000000,0.025641,0.000000,0.000000,0.324641
chicken_I,cmt,1,1,42,0.428571,0.690476,5.250000,2.834623,10.000000,0.000000,0.000000,0.000000,0.232630
chicken_I,mingus,0,0,45,0.422222,0.711111,5.625000,3.506114,25.000000,0.000000,0.000000,0.000000,0.395113
chicken_I,mingus,1,0,28,0.464286,0.642857,3.500000,3.267376,21.000000,0.000000,0.000000,0.000000,0.273103
chicken_I,bebopnet,0,0,69,0.260870,0.623188,8.625000,3.467818,18.000000,0.047619,0.030769,0.015625,0.404882
chicken_I,bebopnet,1,0,128,0.343750,0.625000,16.000000,3.509345,23.000000,0.064815,0.016393,0.008130,0.452385
feellike_I,cmt,0,0,37,0.459459,0.621622,4.625000,2.318471,8.000000,0.066667,0.000000,0.000000,0.233703
feellike_I,cmt,0,1,36,0.611111,0.750000,4.500000,2.846349,13.000000,0.000000,0.000000,0.000000,0.272614
feellike_I,cmt,1,0,28,0.535714,0.678571,3.500000,2.567031,8.000000,0.000000,0.000000,0.000000,0.302803
feellike_I,cmt,1,1,26,0.576923,0.769231,3.250000,2.426616,9.000000,0.045455,0.000000,0.000000,0.365361
feellike_I,mingus,0,0,40,0.350000,0.475000,5.000000,3.198536,26.000000,0.000000,0.000000,0.000000,0.356550
feellike_I,mingus,1,0,28,0.250000,0.464286,3.500000,3.124519,26.000000,0.000000,0.000000,0.000000,0.276656
feellike_I,bebopnet,0,0,36,0.166667,0.333333,4.500000,2.470670,10.000000,0.083333,0.041667,0.000000,-0.029724
feellike_I,bebopnet,0,1,118,0.347458,0.601695,14.750000,3.461217,23.000000,0.067308,0.017544,0.000000,0.442584
feellike_I,bebopnet,1,0,82,0.280488,0.451220,10.250000,3.183993,24.000000,0.030769,0.014286,0.000000,0.432178
feellike_I,bebopnet,1,1,151,0.291391,0.589404,18.875000,3.504383,28.000000,0.015038,0.000000,0.000000,0.308133
ghana_II,cmt,0,0,16,0.875000,1.000000,2.000000,1.796180,7.000000,0.076923,0.000000,0.000000,0.344246
ghana_II,cmt,0,1,40,0.225000,0.775000,5.000000,2.166430,14.000000,0.090909,0.000000,0.000000,0.155025
ghana_II,cmt,0,2,39,0.717949,0.769231,4.875000,2.151546,10.000000,0.033333,0.000000,0.000000,0.055566
ghana_II,cmt,0,3,32,0.531250,0.843750,4.000000,2.841331,13.000000,0.035714,0.000000,0.000000,0.024992
ghana_II,cmt,0,4,27,0.333333,0.518519,3.375000,2.922149,8.000000,0.041667,0.000000,0.000000,-0.030743
ghana_II,cmt,0,5,35,0.342857,0.457143,4.375000,2.439141,14.000000,0.000000,0.000000,0.000000,0.293681
ghana_II,cmt,1,0,4,1.000000,1.000000,0.500000,1.000000,4.000000,1.000000,,,1.000000
ghana_II,cmt,1,1,17,0.000000,0.705882,2.125000,1.086313,4.000000,0.142857,0.000000,0.000000,0.541142
ghana_II,cmt,1,2,29,0.793103,0.896552,3.625000,1.130738,14.000000,0.066667,0.000000,0.000000,0.315539
ghana_II,cmt,1,3,26,0.653846,0.961538,3.250000,2.641756,16.000000,0.043478,0.000000,0.000000,0.527756
ghana_II,cmt,1,4,22,0.000000,0.272727,2.750000,2.612650,15.000000,0.052632,0.000000,0.000000,0.430142
ghana_II,cmt,1,5,28,0.285714,0.678571,3.500000,2.592497,7.000000,0.040000,0.000000,0.000000,0.197509
ghana_II,mingus,0,0,33,0.333333,0.666667,4.125000,3.100789,12.000000,0.000000,0.000000,0.000000,0.337677
ghana_II,mingus,0,1,25,0.280000,0.680000,3.125000,3.163074,17.000000,0.000000,0.000000,0.000000,0.275490
ghana_II,mingus,0,2,31,0.354839,0.645161,3.875000,3.280832,22.000000,0.000000,0.000000,0.000000,0.200342
ghana_II,mingus,0,3,21,0.380952,0.571429,2.625000,3.427333,18.000000,0.000000,0.000000,0.000000,0.372783
ghana_II,mingus,1,0,28,0.392857,0.678571,3.500000,3.195947,27.000000,0.000000,0.000000,0.000000,0.351195
ghana_II,mingus,1,1,36,0.305556,0.611111,4.500000,3.328795,16.000000,0.000000,0.000000,0.000000,0.357786
ghana_II,mingus,1,2,23,0.434783,0.652174,2.875000,3.240528,19.000000,0.000000,0.000000,0.000000,0.506063
ghana_II,mingus,1,3,33,0.484848,0.696970,4.125000,3.230021,10.000000,0.040000,0.000000,0.000000,0.297324
ghana_II,bebopnet,0,0,40,0.425000,0.650000,5.000000,3.377167,15.000000,0.000000,0.000000,0.000000,0.473082
ghana_II,bebopnet,0,1,36,0.472222,0.666667,4.500000,2.909256,13.000000,0.500000,0.433333,0.366667,0.148297
ghana_II,bebopnet,0,2,132,0.348485,0.628788,16.500000,3.530834,22.000000,0.040000,0.007812,0.000000,0.443135
ghana_II,bebopnet,0,3,113,0.300885,0.522124,14.125000,3.476562,15.000000,0.048077,0.000000,0.000000,0.451218
ghana_II,bebopnet,0,4,114,0.263158,0.552632,14.250000,3.499241,19.000000,0.009804,0.000000,0.000000,0.526948
ghana_II,bebopnet,1,0,40,0.425000,0.650000,5.000000,3.377167,15.000000,0.000000,0.000000,0.000000,0.473082
ghana_II,bebopnet,1,1,37,0.459459,0.648649,4.625000,2.958529,13.000000,0.483871,0.419355,0.354839,0.147508
ghana_II,bebopnet,1,2,126,0.317460,0.571429,15.750000,3.533791,30.000000,0.037383,0.000000,0.000000,0.356889
ghana_II,bebopnet,1,3,155,0.277419,0.503226,19.375000,3.448474,20.000000,0.022222,0.000000,0.000000,0.588121
ghana_II,bebopnet,1,4,118,0.296610,0.610169,14.750000,3.554272,19.000000,0.019608,0.000000,0.000000,0.470244
isthereaplaceforus_I,cmt,0,0,44,0.227273,0.272727,5.500000,2.052900,7.000000,0.058824,0.000000,0.000000,0.481682
isthereaplaceforus_I,cmt,0,1,34,0.676471,0.823529,4.250000,2.530531,10.000000,0.037037,0.000000,0.000000,0.128190
isthereaplaceforus_I,cmt,0,2,34,0.647059,0.647059,4.250000,1.625707,5.000000,0.000000,0.000000,0.000000,0.264137
isthereaplaceforus_I,cmt,0,3,32,0.375000,0.937500,4.000000,2.799300,15.000000,0.038462,0.000000,0.000000,0.235876
isthereaplaceforus_I,cmt,1,0,16,0.187500,0.375000,2.000000,2.224602,5.000000,0.000000,0.000000,0.000000,0.241200
isthereaplaceforus_I,cmt,1,1,36,0.361111,0.611111,4.500000,2.257895,7.000000,0.000000,0.000000,0.000000,0.316332
isthereaplaceforus_I,cmt,1,2,22,0.136364,0.272727,2.750000,2.845351,11.000000,0.000000,0.000000,0.000000,0.293147
isthereaplaceforus_I,cmt,1,3,37,0.486486,0.945946,4.625000,2.500138,14.000000,0.029412,0.000000,0.000000,0.454183
isthereaplaceforus_I,mingus,0,0,34,0.382353,0.588235,4.250000,3.240581,15.000000,0.064516,0.000000,0.000000,0.330052
isthereaplaceforus_I,mingus,0,1,23,0.304348,0.565217,2.875000,3.029452,25.000000,0.050000,0.000000,0.000000,0.403959
isthereaplaceforus_I,mingus,1,0,22,0.454545,0.681818,2.750000,2.858555,30.000000,0.000000,0.000000,0.000000,0.114752
isthereaplaceforus_I,mingus,1,1,22,0.272727,0.500000,2.750000,3.299896,21.000000,0.000000,0.000000,0.000000,0.653417
isthereaplaceforus_I,bebopnet,0,0,126,0.365079,0.587302,15.750000,3.519295,24.000000,0.042735,0.016529,0.000000,0.519014
isthereaplaceforus_I,bebopnet,0,1,138,0.311594,0.536232,17.250000,3.299312,14.000000,0.031250,0.000000,0.000000,0.532404
isthereaplaceforus_I,bebopnet,1,0,155,0.419355,0.677419,19.375000,3.503586,18.000000,0.037879,0.020134,0.006667,0.605333
isthereaplaceforus_I,bebopnet,1,1,114,0.289474,0.587719,14.250000,3.456022,27.000000,0.009804,0.000000,0.000000,0.492287
lyresto_I,cmt,0,0,37,0.459459,0.756757,4.625000,2.688450,17.000000,0.000000,0.000000,0.000000,0.117357
lyresto_I,cmt,0,1,41,0.195122,0.463415,5.125000,2.892249,14.000000,0.081081,0.027027,0.000000,0.197133
lyresto_I,cmt,0,2,36,0.444444,0.638889,4.500000,3.043666,19.000000,0.000000,0.000000,0.000000,0.503859
lyresto_I,cmt,0,3,47,0.531915,0.851064,5.875000,2.718073,12.000000,0.000000,0.000000,0.000000,0.393405
lyresto_I,cmt,1,0,21,0.523810,0.714286,2.625000,2.908448,13.000000,0.055556,0.000000,0.000000,0.317756
lyresto_I,cmt,1,1,32,0.250000,0.406250,4.000000,2.840826,12.000000,0.035714,0.000000,0.000000,0.150852
lyresto_I,cmt,1,2,19,0.473684,0.684211,2.375000,2.755058,8.000000,0.000000,0.000000,0.000000,0.464973
lyresto_I,cmt,1,3,45,0.444444,0.688889,5.625000,2.702127,9.000000,0.073171,0.000000,0.000000,0.233884
lyresto_I,mingus,0,0,33,0.303030,0.636364,4.125000,3.472446,25.000000,0.000000,0.000000,0.000000,0.302007
lyresto_I,mingus,0,1,22,0.363636,0.454545,2.750000,3.010600,41.000000,0.000000,0.000000,0.000000,0.420742
lyresto_I,mingus,1,0,38,0.605263,0.815789,4.750000,3.099884,33.000000,0.000000,0.000000,0.000000,0.178091
lyresto_I,mingus,1,1,37,0.297297,0.459459,4.625000,3.455565,36.000000,0.000000,0.000000,0.000000,0.333927
lyresto_I,bebopnet,0,0,57,0.315789,0.578947,7.125000,3.421957,19.000000,0.037736,0.000000,0.000000,0.326501
lyresto_I,bebopnet,0,1,146,0.335616,0.582192,18.250000,3.529966,20.000000,0.015152,0.000000,0.000000,0.376052
lyresto_I,bebopnet,1,0,105,0.342857,0.580952,13.125000,3.525626,19.000000,0.010309,0.000000,0.000000,0.349708
lyresto_I,bebopnet,1,1,134,0.320896,0.529851,16.750000,3.486989,12.000000,0.041667,0.000000,0.000000,0.372918
nighttrain_I,cmt,0,0,39,0.076923,0.897436,4.875000,1.497679,5.000000,0.038462,0.000000,0.000000,0.132332
nighttrain_I,cmt,0,1,38,0.552632,0.894737,4.750000,2.362621,19.000000,0.028571,0.000000,0.000000,0.374102
nighttrain_I,cmt,0,2,40,0.450000,0.800000,5.000000,2.648815,10.000000,0.028571,0.000000,0.000000,0.133376
nighttrain_I,cmt,0,3,47,0.404255,0.702128,5.875000,3.187389,15.000000,0.093023,0.023256,0.000000,0.314090
nighttrain_I,cmt,0,4,37,0.540541,0.783784,4.625000,2.698809,10.000000,0.121212,0.000000,0.000000,0.077636
nighttrain_I,cmt,1,0,35,0.200000,0.914286,4.375000,1.406318,8.000000,0.000000,0.000000,0.000000,0.217888
nighttrain_I,cmt,1,1,17,0.529412,0.705882,2.125000,2.793345,16.000000,0.076923,0.000000,0.000000,0.432521
nighttrain_I,cmt,1,2,29,0.517241,0.689655,3.625000,2.870890,16.000000,0.000000,0.000000,0.000000,0.362764
nighttrain_I,cmt,1,3,38,0.473684,0.894737,4.750000,2.752963,10.000000,0.000000,0.000000,0.000000,0.510861
nighttrain_I,cmt,1,4,15,0.266667,0.933333,1.875000,2.040224,14.000000,0.000000,0.000000,0.000000,0.429837
nighttrain_I,mingus,0,0,38,0.263158,0.684211,4.750000,3.313038,13.000000,0.000000,0.000000,0.000000,0.254508
nighttrain_I,mingus,0,1,28,0.392857,0.678571,3.500000,3.199514,19.000000,0.000000,0.000000,0.000000,0.391887
nighttrain_I,mingus,0,2,23,0.347826,0.826087,2.875000,3.186393,20.000000,0.000000,0.000000,0.000000,0.532532
nighttrain_I,mingus,1,0,26,0.384615,0.692308,3.250000,3.100069,21.000000,0.043478,0.000000,0.000000,0.287128
nighttrain_I,mingus,1,1,28,0.428571,0.535714,3.500000,3.194453,13.000000,0.000000,0.000000,0.000000,0.111503
nighttrain_I,mingus,1,2,31,0.322581,0.612903,3.875000,3.106318,9.000000,0.000000,0.000000,0.000000,0.394773
nighttrain_I,bebopnet,0,0,75,0.706667,0.800000,9.375000,2.035928,25.000000,0.083333,0.000000,0.000000,0.389164
nighttrain_I,bebopnet,0,1,53,0.452830,0.698113,6.625000,3.371131,23.000000,0.000000,0.000000,0.000000,0.312547
nighttrain_I,bebopnet,0,2,66,0.378788,0.621212,8.250000,3.458905,17.000000,0.000000,0.000000,0.000000,0.238395
nighttrain_I,bebopnet,0,3,100,0.270000,0.600000,12.500000,3.526282,19.000000,0.010989,0.000000,0.000000,0.374096
nighttrain_I,bebopnet,1,0,75,0.706667,0.800000,9.375000,2.035928,25.000000,0.083333,0.000000,0.000000,0.389164
nighttrain_I,bebopnet,1,1,172,0.372093,0.587209,21.500000,3.527719,29.000000,0.007092,0.000000,0.000000,0.474128
nighttrain_I,bebopnet,1,2,158,0.310127,0.556962,19.750000,3.457096,24.000000,0.015152,0.000000,0.000000,0.312750
nighttrain_I,bebopnet,1,3,147,0.265306,0.496599,18.375000,3.429906,17.000000,0.031250,0.000000,0.000000,0.437550
stlouisblues_I,cmt,0,0,30,0.800000,0.866667,3.750000,1.340439,3.000000,0.055556,0.000000,0.000000,0.241135
stlouisblues_I,cmt,0,1,34,0.529412,0.705882,4.250000,2.958623,11.000000,0.033333,0.000000,0.000000,0.551023
stlouisblues_I,cmt,0,2,39,0.333333,0.487179,4.875000,2.767640,21.000000,0.142857,0.057143,0.000000,0.308499
stlouisblues_I,cmt,0,3,27,0.629630,0.888889,3.375000,1.995181,8.000000,0.052632,0.000000,0.000000,0.223828
stlouisblues_I,cmt,1,0,24,0.791667,0.916667,3.000000,1.682150,6.000000,0.000000,0.000000,0.000000,-0.139657
stlouisblues_I,cmt,1,1,36,0.166667,0.750000,4.500000,2.275048,10.000000,0.100000,0.032258,0.000000,0.455525
stlouisblues_I,cmt,1,2,32,0.218750,0.281250,4.000000,2.407887,17.000000,0.000000,0.000000,0.000000,0.236225
stlouisblues_I,cmt,1,3,25,0.560000,0.840000,3.125000,1.985451,4.000000,0.150000,0.095238,0.050000,0.347022
stlouisblues_I,mingus,0,0,32,0.375000,0.687500,4.000000,3.245657,11.000000,0.000000,0.000000,0.000000,0.199973
stlouisblues_I,mingus,0,1,27,0.444444,0.851852,3.375000,2.742343,17.000000,0.041667,0.000000,0.000000,-0.104842
stlouisblues_I,mingus,1,0,20,0.550000,0.900000,2.500000,2.784184,25.000000,0.000000,0.000000,0.000000,0.246205
stlouisblues_I,mingus,1,1,38,0.368421,0.710526,4.750000,3.123479,21.000000,0.000000,0.000000,0.000000,0.581653
stlouisblues_I,bebopnet,0,0,50,0.580000,0.760000,6.250000,2.393786,14.000000,0.133333,0.060606,0.028571,0.307218
stlouisblues_I,bebopnet,0,1,37,0.243243,0.567568,4.625000,3.253223,10.000000,0.060606,0.000000,0.000000,0.314687
stlouisblues_I,bebopnet,0,2,61,0.278689,0.573770,7.625000,3.259889,10.000000,0.055556,0.000000,0.000000,0.496686
stlouisblues_I,bebopnet,0,3,79,0.417722,0.569620,9.875000,3.480175,15.000000,0.013333,0.000000,0.000000,0.312626
stlouisblues_I,bebopnet,1,0,50,0.580000,0.760000,6.250000,2.393786,14.000000,0.129032,0.060606,0.028571,0.307218
stlouisblues_I,bebopnet,1,1,53,0.396226,0.603774,6.625000,3.431398,19.000000,0.081633,0.000000,0.000000,0.393560
stlouisblues_I,bebopnet,1,2,60,0.216667,0.500000,7.500000,2.951620,9.000000,0.037037,0.000000,0.000000,0.368433
stlouisblues_I,bebopnet,1,3,171,0.286550,0.444444,21.375000,3.490186,20.000000,0.047297,0.018072,0.006024,0.555918
